Date,ADS Index,Previous ADS Index,ADS_Change,EPU Index,Previous EPU Index,EPU_Change,Price,Previous Week Price,% FTSE100 Change,Previous Week % FTSE100 Change,MSCI Previous Week Price,Previous Week % MSCI Change,% MSCI Change,Close,Vix Close,SWAV,SWAV_lagged,Change in SWAV,Stringency_Change,Covid_Stringency,Last_Week_Covid_Stringency,Cloud_Cover,7D_Rolling_Avg_Cloud_Cover,DCC,Previous_Day_DCC,Change_in_DCC,7D_Rolling_Avg_Change_in_DCC
2018-01-15,-0.433426,-0.325422,-0.1080039999999999,133.0,250.91,-117.91,7769.14,7695.88,0.95,1.21,2142.75,2.0,2.39,10.16,10.16,0.4777850233148202,0.5045708708497777,-0.0267858475349574,0.0,0.0,0.0,78.0,77.12857142857142,0.8714285714285808,-9.171428571428578,10.04285714285716,-4.059183673469387
2018-01-16,-0.435239,-0.342231,-0.0930079999999999,211.43,515.99,-304.56,7755.93,7724.22,0.41,1.73,2156.6,2.72,1.47,11.66,11.66,0.4768539895890152,0.5069333083908044,-0.0300793188017891,0.0,0.0,0.0,98.4,77.28571428571429,21.114285714285717,0.8714285714285808,20.242857142857133,-0.8122448979591833
2018-01-17,-0.435098,-0.380893,-0.054205,515.98,380.61,135.37,7725.43,7696.51,0.38,1.0,2157.96,2.6,1.94,11.91,11.91,0.4795067294083437,0.485719205707875,-0.0062124762995313,0.0,0.0,0.0,65.1,85.85714285714286,-20.757142857142867,21.114285714285717,-41.87142857142858,6.140816326530612
2018-01-18,-0.433003,-0.391435,-0.041568,436.01,417.46,18.55000000000001,7700.96,7731.02,-0.39,1.42,2161.78,2.61,1.62,12.22,12.22,0.4921944563091615,0.4864474221239884,0.005747034185173,0.0,0.0,0.0,81.2,84.48571428571428,-3.2857142857142776,-20.757142857142867,17.47142857142859,-1.7755102040816328
2018-01-19,-0.428953,-0.401006,-0.027947,238.15,469.76,-231.61,7730.79,7748.51,-0.23,0.79,2162.29,2.8,2.09,11.27,11.27,0.4966462897316075,0.4877453103006934,0.0089009794309141,0.0,0.0,0.0,95.7,84.12857142857142,11.571428571428584,-3.2857142857142776,14.85714285714286,-0.6040816326530611
2018-01-22,-0.405228,-0.409611,0.004383,283.06,383.06,-100.0,7715.44,7762.94,-0.61,1.5,2171.78,2.63,2.27,11.03,11.03,0.4826744587899776,0.4957823389972232,-0.0131078802072455,0.0,0.0,0.0,93.0,83.21428571428571,9.785714285714292,11.571428571428584,-1.7857142857142918,-0.8857142857142861
2018-01-23,-0.393679,-0.417253,0.0235739999999999,550.51,483.02,67.49000000000001,7731.83,7778.64,-0.6,1.4,2185.31,2.81,2.05,11.1,11.1,0.4829490325901028,0.4929509577415552,-0.0100019251514523,0.0,0.0,0.0,96.6,86.85714285714286,9.742857142857131,9.785714285714292,-0.0428571428571586,2.70204081632653
2018-01-24,-0.380333,-0.433426,0.053093,263.83,133.0,130.82999999999998,7643.43,7769.14,-1.62,0.95,2193.95,2.39,1.75,11.47,11.47,0.486080776775992,0.4777850233148202,0.0082957534611717,0.0,0.0,0.0,63.1,84.72857142857143,-21.628571428571423,9.742857142857131,-31.37142857142856,-3.2142857142857157
2018-01-25,-0.365182,-0.435239,0.0700569999999999,217.94,211.43,6.509999999999991,7615.84,7755.93,-1.81,0.41,2188.39,1.47,2.1,11.58,11.58,0.4865469354935116,0.4768539895890152,0.0096929459044963,0.0,0.0,0.0,80.1,82.11428571428571,-2.01428571428572,-21.628571428571423,19.614285714285707,-3.304081632653062
2018-01-26,-0.348223,-0.435098,0.0868749999999999,354.58,515.98,-161.40000000000003,7665.54,7725.43,-0.78,0.38,2199.93,1.94,2.23,11.08,11.08,0.4811653338143297,0.4795067294083437,0.0016586044059859,0.0,0.0,0.0,52.2,80.27142857142857,-28.07142857142857,-2.01428571428572,-26.05714285714285,-1.0448979591836718
2018-01-29,-0.286451,-0.433003,0.146552,478.58,436.01,42.56999999999999,7671.53,7700.96,-0.38,-0.39,2196.73,1.62,1.71,13.84,13.84,0.4794772814590467,0.4921944563091615,-0.0127171748501147,0.0,0.0,0.0,39.4,74.3,-34.9,-28.07142857142857,-6.828571428571429,-4.516326530612246
2018-01-30,-0.262246,-0.428953,0.166707,277.63,238.15,39.47999999999999,7587.98,7730.79,-1.85,-0.23,2207.4,2.09,0.3,14.79,14.79,0.4803251774710202,0.4966462897316075,-0.0163211122605873,0.0,0.0,0.0,88.6,73.28571428571429,15.314285714285704,-34.9,50.2142857142857,0.5346938775510169
2018-01-31,-0.236223,-0.405228,0.169005,412.95,283.06,129.89,7533.55,7715.44,-2.36,-0.61,2221.01,2.27,-0.35,13.54,13.54,0.4820408760645033,0.4826744587899776,-0.0006335827254743,0.0,0.0,0.0,89.8,72.82857142857142,16.971428571428575,15.314285714285704,1.6571428571428726,1.0265306122448976
2018-02-01,-0.208374,-0.393679,0.185305,202.48,550.51,-348.03,7490.39,7731.83,-3.12,-0.6,2230.05,2.05,-0.79,13.47,13.47,0.4877628431573513,0.4829490325901028,0.0048138105672484,0.0,0.0,0.0,48.3,65.92857142857143,-17.628571428571433,16.971428571428575,-34.60000000000001,-3.910204081632653
2018-02-02,-0.181853,-0.380333,0.19848,286.08,263.83,22.25,7443.43,7643.43,-2.62,-1.62,2232.3,1.75,-2.72,17.31,17.31,0.4854366619702318,0.486080776775992,-0.0006441148057602,0.0,0.0,0.0,43.2,63.08571428571428,-19.88571428571428,-17.628571428571433,-2.2571428571428456,0.2489795918367353
2018-02-05,-0.109932,-0.365182,0.25525,493.29,217.94,275.35,7334.98,7615.84,-3.69,-1.81,2234.38,2.1,-5.85,37.32,37.32,0.4728029303846355,0.4865469354935116,-0.013744005108876,0.0,0.0,0.0,50.2,58.81428571428573,-8.614285714285721,-19.88571428571428,11.271428571428558,-0.9428571428571432
2018-02-06,-0.0881565,-0.348223,0.2600665,194.47,354.58,-160.11,7141.4,7665.54,-6.84,-0.78,2248.93,2.23,-6.67,29.98,29.98,0.4754716192514565,0.4811653338143297,-0.0056937145628731,0.0,0.0,0.0,88.9,64.05714285714285,24.84285714285716,-8.614285714285721,33.45714285714288,7.55918367346939
2018-02-07,-0.0674258,-0.286451,0.2190252,195.94,478.58,-282.64,7279.42,7671.53,-5.11,-0.38,2234.22,1.71,-5.96,27.73,27.73,0.4765517535162692,0.4794772814590467,-0.0029255279427774,0.0,0.0,0.0,41.6,64.37142857142858,-22.77142857142858,24.84285714285716,-47.614285714285735,1.7326530612244884
2018-02-08,-0.047732,-0.262246,0.2145139999999999,301.43,277.63,23.80000000000001,7170.69,7587.98,-5.5,-1.85,2214.11,0.3,-7.64,33.46,33.46,0.4650799849450456,0.4803251774710202,-0.0152451925259746,0.0,0.0,0.0,100.0,66.0,34.0,-22.77142857142858,56.77142857142858,2.669387755102042
2018-02-09,-0.0290675,-0.236223,0.2071555,222.4,412.95,-190.55,7092.43,7533.55,-5.86,-2.36,2213.24,-0.35,-7.33,29.06,29.06,0.4791260432684693,0.4820408760645033,-0.0029148327960339,0.0,0.0,0.0,35.8,58.285714285714285,-22.485714285714288,34.0,-56.48571428571429,-5.636734693877552
2018-02-12,0.0205204,-0.208374,0.2288944,87.12,202.48,-115.36,7177.06,7490.39,-4.18,-3.12,2212.53,-0.79,-6.17,25.61,25.61,0.474126424185188,0.4877628431573513,-0.0136364189721632,0.0,0.0,0.0,47.5,58.17142857142857,-10.67142857142857,-22.485714285714288,11.814285714285717,0.993877551020409
2018-02-13,0.0345372,-0.181853,0.2163901999999999,288.63,286.08,2.550000000000012,7168.01,7443.43,-3.7,-2.62,2171.54,-2.72,-4.18,24.97,24.97,0.474783303652247,0.4854366619702318,-0.0106533583179848,0.0,0.0,0.0,77.3,63.04285714285714,14.257142857142853,-10.67142857142857,24.928571428571423,4.877551020408162
2018-02-14,0.0472572,-0.109932,0.1571892,243.55,493.29,-249.74,7213.97,7334.98,-1.65,-3.69,2103.64,-5.85,0.11,19.26,19.26,0.4574899444410272,0.4728029303846355,-0.0153129859436083,0.0,0.0,0.0,85.8,68.12857142857143,17.671428571428564,14.257142857142853,3.414285714285711,3.7551020408163263
2018-02-15,0.0586854,-0.0881565,0.1468419,204.69,194.47,10.22,7234.81,7141.4,1.31,-6.84,2098.85,-6.67,1.53,19.13,19.13,0.4798509413159304,0.4754716192514565,0.0043793220644738,0.0,0.0,0.0,34.5,60.35714285714285,-25.85714285714285,17.671428571428564,-43.52857142857142,-7.242857142857145
2018-02-16,0.0688262,-0.0674258,0.1362519999999999,157.33,195.94,-38.60999999999999,7294.7,7279.42,0.21,-5.11,2101.07,-5.96,1.75,19.46,19.46,0.4847138536975446,0.4765517535162692,0.0081621001812753,0.0,0.0,0.0,54.8,62.24285714285713,-7.442857142857136,-25.85714285714285,18.41428571428572,2.189795918367349
2018-02-19,0.0916944,-0.047732,0.1394264,283.67,301.43,-17.75999999999999,7247.66,7170.69,1.07,-5.5,2045.01,-7.64,4.45,19.46,19.46,0.4726433593865778,0.4650799849450456,0.0075633744415322,0.0,0.0,0.0,99.4,62.15714285714285,37.242857142857154,-7.442857142857136,44.68571428571429,0.4632653061224506
2018-02-20,0.096987,-0.0290675,0.1260545,184.04,222.4,-38.360000000000014,7246.77,7092.43,2.18,-5.86,2050.9,-7.33,3.67,20.6,20.6,0.4766502510776319,0.4791260432684693,-0.0024757921908373,0.0,0.0,0.0,49.2,64.07142857142857,-14.871428571428568,37.242857142857154,-52.11428571428572,1.0877551020408174
2018-02-21,0.101141,0.0205204,0.0806205999999999,183.37,87.12,96.25,7281.57,7177.06,1.46,-4.18,2075.91,-6.17,2.04,20.02,20.02,0.474682662039317,0.474126424185188,0.000556237854129,0.0,0.0,0.0,29.5,61.5,-32.0,-14.871428571428568,-17.128571428571433,-3.046938775510204
2018-02-22,0.104157,0.0345372,0.0696198,332.58,288.63,43.94999999999999,7252.39,7168.01,1.18,-3.7,2080.68,-4.18,1.75,18.72,18.72,0.4797370209228678,0.474783303652247,0.0049537172706208,0.0,0.0,0.0,56.1,58.471428571428575,-2.3714285714285737,-32.0,29.628571428571423,-2.3755102040816323
2018-02-23,0.106037,0.0472572,0.0587798,341.19,243.55,97.64,7244.41,7213.97,0.42,-1.65,2105.86,0.11,1.66,16.49,16.49,0.4823813249875632,0.4574899444410272,0.024891380546536,0.0,0.0,0.0,83.0,58.07142857142857,24.92857142857143,-2.3714285714285737,27.300000000000004,1.0367346938775523
2018-02-26,0.105532,0.0586854,0.0468466,217.61,204.69,12.920000000000016,7289.58,7234.81,0.76,1.31,2130.94,1.53,1.35,15.8,15.8,0.4746689911565179,0.4798509413159304,-0.0051819501594125,0.0,0.0,0.0,93.8,66.54285714285714,27.257142857142853,24.92857142857143,2.328571428571422,7.587755102040815
2018-02-27,0.104207,0.0688262,0.0353807999999999,144.24,157.33,-13.090000000000003,7282.45,7294.7,-0.17,0.21,2137.91,1.75,0.12,18.59,18.59,0.4748450367214791,0.4847138536975446,-0.0098688169760655,0.0,0.0,0.0,39.0,64.28571428571429,-25.28571428571429,27.257142857142853,-52.54285714285714,-2.5489795918367366
2018-02-28,0.102414,0.0916944,0.0107196,251.47,283.67,-32.20000000000002,7231.91,7247.66,-0.22,1.07,2135.94,4.45,-0.84,19.85,19.85,0.4792178792065892,0.4726433593865778,0.0065745198200113,0.0,0.0,0.0,79.8,61.48571428571428,18.31428571428572,-25.28571428571429,43.60000000000001,-2.7040816326530623
2018-03-01,0.100153,0.096987,0.003166,449.45,184.04,265.41,7175.64,7246.77,-0.98,2.18,2126.22,3.67,-1.7,22.47,22.47,0.4854319353362681,0.4766502510776319,0.0087816842586361,0.0,0.0,0.0,100.0,68.74285714285715,31.257142857142853,18.31428571428572,12.942857142857136,6.589795918367345
2018-03-02,0.098721,0.101141,-0.0024199999999999,479.68,183.37,296.31,7069.9,7281.57,-2.91,1.46,2118.36,2.04,-1.35,19.59,19.59,0.4851809482592592,0.474682662039317,0.0104982862199421,0.0,0.0,0.0,100.0,78.81428571428572,21.185714285714283,31.257142857142853,-10.07142857142857,7.597959183673469
2018-03-05,0.0986512,0.104157,-0.0055058,262.68,332.58,-69.89999999999998,7115.98,7252.39,-1.88,1.18,2117.17,1.75,-0.5,18.73,18.73,0.4837594761502405,0.4797370209228678,0.0040224552273727,0.0,0.0,0.0,99.2,84.97142857142856,14.228571428571442,21.185714285714283,-6.957142857142841,2.3714285714285737
2018-03-06,0.0990398,0.106037,-0.0069972,618.48,341.19,277.29,7146.75,7244.41,-1.35,0.42,2140.91,1.66,-1.08,18.36,18.36,0.4850258639230436,0.4823813249875632,0.0026445389354803,0.0,0.0,0.0,99.2,87.28571428571429,11.914285714285713,14.228571428571442,-2.314285714285731,-1.8591836734693885
2018-03-07,0.0995101,0.105532,-0.0060218999999999,353.45,217.61,135.83999999999995,7157.84,7289.58,-1.81,0.76,2159.67,1.35,-2.02,17.76,17.76,0.4888095044036546,0.4746689911565179,0.0141405132471367,0.0,0.0,0.0,69.8,83.85714285714286,-14.057142857142864,11.914285714285713,-25.97142857142857,-5.902040816326531
2018-03-08,0.100062,0.104207,-0.0041449999999999,286.44,144.24,142.2,7203.24,7282.45,-1.09,-0.17,2140.57,0.12,-0.71,16.54,16.54,0.4896179571115995,0.4748450367214791,0.0147729203901203,0.0,0.0,0.0,55.2,86.17142857142858,-30.97142857142857,-14.057142857142864,-16.91428571428571,-0.8122448979591833
2018-03-09,0.100696,0.102414,-0.001718,438.28,251.47,186.81,7224.51,7231.91,-0.1,-0.22,2117.99,-0.84,1.48,14.64,14.64,0.4923449762121097,0.4792178792065892,0.0131270970055204,0.0,0.0,0.0,56.2,82.8,-26.599999999999994,-30.97142857142857,4.371428571428581,-6.416326530612245
2018-03-12,0.103401,0.100153,0.003248,270.06,449.45,-179.39,7214.76,7175.64,0.55,-0.98,2089.98,-1.7,3.08,15.78,15.78,0.4834641236102042,0.4854319353362681,-0.0019678117260639,0.0,0.0,0.0,100.0,82.8,17.200000000000003,-26.599999999999994,43.8,-2.008163265306121
2018-03-13,0.104983,0.098721,0.006262,568.39,479.68,88.70999999999998,7138.78,7069.9,0.97,-2.91,2089.84,-1.35,2.62,16.35,16.35,0.4865989279599932,0.4851809482592592,0.0014179797007339,0.0,0.0,0.0,78.4,79.71428571428571,-1.3142857142857025,17.200000000000003,-18.514285714285705,-3.214285714285712
2018-03-14,0.106958,0.0986512,0.0083068,734.79,262.68,472.11,7132.69,7115.98,0.23,-1.88,2106.58,-0.5,1.33,17.23,17.23,0.4906575905581485,0.4837594761502405,0.0068981144079079,0.0,0.0,0.0,75.5,76.32857142857142,-0.8285714285714221,-1.3142857142857025,0.4857142857142804,-2.1510204081632662
2018-03-15,0.109325,0.0990398,0.0102852,410.49,618.48,-207.99,7139.76,7146.75,-0.1,-1.35,2117.77,-1.08,0.74,16.59,16.59,0.4900298679949242,0.4850258639230436,0.0050040040718806,0.0,0.0,0.0,100.0,76.44285714285715,23.55714285714285,-0.8285714285714221,24.385714285714272,1.6632653061224485
2018-03-16,0.112087,0.0995101,0.0125769,366.43,353.45,12.980000000000018,7164.14,7157.84,0.09,-1.81,2115.98,-2.02,0.85,15.8,15.8,0.4947992636067507,0.4888095044036546,0.005989759203096,0.0,0.0,0.0,100.0,80.75714285714285,19.242857142857147,23.55714285714285,-4.314285714285703,4.757142857142859
2018-03-19,0.122484,0.100062,0.0224219999999999,228.66,286.44,-57.78,7042.93,7203.24,-2.23,-1.09,2125.28,-0.71,-0.7,19.02,19.02,0.4888246011664571,0.4896179571115995,-0.0007933559451423,0.0,0.0,0.0,75.0,83.58571428571429,-8.585714285714289,19.242857142857147,-27.82857142857144,3.1979591836734693
2018-03-20,0.126307,0.100696,0.025611,330.56,438.28,-107.71999999999996,7061.27,7224.51,-2.26,-0.1,2149.32,1.48,-1.79,18.2,18.2,0.4928870692044912,0.4923449762121097,0.0005420929923815,0.0,0.0,0.0,44.6,81.92857142857143,-37.32857142857143,-8.585714285714289,-28.74285714285714,-1.5326530612244906
2018-03-21,0.130267,0.103401,0.0268659999999999,358.35,270.06,88.29000000000002,7038.97,7214.76,-2.44,0.55,2154.26,3.08,-2.09,17.86,17.86,0.5018137200937834,0.4834641236102042,0.0183495964835792,0.0,0.0,0.0,89.3,80.39999999999999,8.900000000000006,-37.32857142857143,46.22857142857144,-1.1857142857142853
2018-03-22,0.134365,0.104983,0.029382,315.85,568.39,-252.54,6952.59,7138.78,-2.61,0.97,2144.6,2.62,-3.34,23.34,23.34,0.5032816149923739,0.4865989279599932,0.0166826870323806,0.0,0.0,0.0,76.4,80.11428571428571,-3.714285714285708,8.900000000000006,-12.614285714285714,-0.3428571428571437
2018-03-23,0.138603,0.106958,0.031645,303.48,734.79,-431.31,6921.94,7132.69,-2.95,0.23,2134.51,1.33,-4.59,24.87,24.87,0.5100217967966043,0.4906575905581485,0.0193642062384558,0.0,0.0,0.0,95.4,82.95714285714287,12.442857142857136,-3.714285714285708,16.157142857142844,1.8959183673469369
2018-03-26,0.152846,0.109325,0.043521,257.51,410.49,-152.98000000000002,6888.69,7139.76,-3.52,-0.1,2133.35,0.74,-3.01,21.03,21.03,0.5027124001365647,0.4900298679949242,0.0126825321416404,0.0,0.0,0.0,69.5,78.60000000000001,-9.100000000000009,12.442857142857136,-21.542857142857144,-4.66530612244898
2018-03-27,0.159004,0.112087,0.046917,392.79,366.43,26.360000000000014,7000.14,7164.14,-2.29,0.09,2134.05,0.85,-3.68,22.5,22.5,0.4993985493405282,0.4947992636067507,0.0045992857337775,0.0,0.0,0.0,97.5,78.24285714285715,19.257142857142853,-9.100000000000009,28.35714285714286,0.0020408163265293
2018-03-28,0.165983,0.122484,0.0434989999999999,217.26,228.66,-11.400000000000006,7044.74,7042.93,0.03,-2.23,2110.4,-0.7,-2.97,22.87,22.87,0.5101045392231316,0.4888246011664571,0.0212799380566744,0.0,0.0,0.0,92.4,80.72857142857143,11.671428571428578,19.257142857142853,-7.585714285714275,2.8938775510204096
2018-03-29,0.173786,0.126307,0.0474789999999999,298.67,330.56,-31.889999999999983,7056.61,7061.27,-0.07,-2.26,2110.91,-1.79,-2.15,19.97,19.97,0.5075914771605405,0.4928870692044912,0.0147044079560492,0.0,0.0,0.0,33.5,79.14285714285714,-45.64285714285714,11.671428571428578,-57.31428571428572,-1.1877551020408157
2018-04-03,0.220054,0.130267,0.089787,161.94,358.35,-196.41000000000005,7030.46,7038.97,-0.12,-2.44,2109.18,-2.09,-2.86,21.1,21.1,0.4801333274161511,0.5018137200937834,-0.0216803926776323,0.0,0.0,0.0,85.0,78.52857142857144,6.471428571428561,-45.64285714285714,52.1142857142857,-0.3469387755102064
2018-04-04,0.227657,0.134365,0.0932919999999999,192.97,315.85,-122.88000000000002,7034.01,6952.59,1.17,-2.61,2072.94,-3.34,-0.56,20.06,20.06,0.4856658040697018,0.5032816149923739,-0.0176158109226721,0.0,0.0,0.0,100.0,81.9,18.099999999999994,6.471428571428561,11.628571428571432,3.1163265306122434
2018-04-05,0.23437,0.138603,0.0957669999999999,225.16,303.48,-78.32000000000002,7199.5,6921.94,4.01,-2.95,2036.55,-4.59,2.17,18.94,18.94,0.4988316635642508,0.5100217967966043,-0.0111901332323534,0.0,0.0,0.0,33.5,73.05714285714285,-39.55714285714285,18.099999999999994,-57.65714285714285,-7.428571428571426
2018-04-06,0.240196,0.152846,0.0873499999999999,432.27,257.51,174.76,7183.64,6888.69,4.28,-3.52,2069.13,-3.01,-0.79,21.49,21.49,0.5024111862182452,0.5027124001365647,-0.0003012139183194,0.0,0.0,0.0,82.0,74.84285714285714,7.157142857142858,-39.55714285714285,46.71428571428571,2.322448979591838
2018-04-09,0.252375,0.159004,0.093371,173.53,392.79,-219.26,7194.75,7000.14,2.78,-2.29,2055.55,-3.68,0.27,21.77,21.77,0.4997940834984204,0.4993985493405282,0.0003955341578922,0.0,0.0,0.0,58.3,69.24285714285715,-10.94285714285715,7.157142857142858,-18.10000000000001,-4.314285714285715
2018-04-10,0.254681,0.165983,0.088698,284.53,217.26,67.26999999999998,7266.75,7044.74,3.15,0.03,2047.75,-2.97,2.07,20.47,20.47,0.5015797209739309,0.5101045392231316,-0.0085248182492007,0.0,0.0,0.0,99.3,70.22857142857143,29.07142857142857,-10.94285714285715,40.01428571428572,2.4857142857142844
2018-04-11,0.256114,0.173786,0.082328,319.48,298.67,20.81,7257.14,7056.61,2.84,-0.07,2065.53,-2.15,0.82,20.24,20.24,0.5089992011386252,0.5075914771605405,0.0014077239780846,0.0,0.0,0.0,75.8,76.27142857142857,-0.4714285714285751,29.07142857142857,-29.542857142857144,6.453061224489795
2018-04-12,0.256672,0.220054,0.036618,127.49,161.94,-34.45,7258.34,7030.46,3.24,-0.12,2048.8,-2.86,2.05,18.49,18.49,0.5131410182724534,0.4801333274161511,0.0330076908563022,0.0,0.0,0.0,99.3,78.31428571428572,20.98571428571428,-0.4714285714285751,21.457142857142856,2.073469387755103
2018-04-13,0.256358,0.227657,0.0287009999999999,464.73,192.97,271.76,7264.56,7034.01,3.28,1.17,2061.31,-0.56,1.34,17.41,17.41,0.5170258715186695,0.4856658040697018,0.0313600674489677,0.0,0.0,0.0,96.0,77.74285714285715,18.257142857142853,20.98571428571428,-2.728571428571428,0.0224489795918369
2018-04-16,0.248784,0.23437,0.014414,305.74,225.16,80.58000000000001,7198.2,7199.5,-0.02,4.01,2080.69,2.17,0.92,16.56,16.56,0.5180725527608876,0.4988316635642508,0.0192408891966367,0.0,0.0,0.0,94.5,86.45714285714287,8.04285714285713,18.257142857142853,-10.214285714285722,6.799999999999997
2018-04-17,0.242195,0.240196,0.001999,285.21,432.27,-147.06,7226.05,7183.64,0.59,4.28,2052.78,-0.79,3.1,15.25,15.25,0.5180184542990305,0.5024111862182452,0.0156072680807852,0.0,0.0,0.0,81.3,86.35714285714286,-5.057142857142864,8.04285714285713,-13.099999999999994,-1.7448979591836746
2018-04-18,0.233338,0.252375,-0.019037,286.16,173.53,112.63000000000002,7317.34,7194.75,1.7,2.78,2061.19,0.27,3.04,15.6,15.6,0.527114936025676,0.4997940834984204,0.0273208525272555,0.0,0.0,0.0,79.7,89.41428571428571,-9.714285714285708,-5.057142857142864,-4.657142857142844,0.1755102040816345
2018-04-19,0.22221,0.254681,-0.032471,339.49,284.53,54.96000000000004,7328.92,7266.75,0.86,3.15,2090.11,2.07,1.24,15.96,15.96,0.5306412245601279,0.5015797209739309,0.0290615035861969,0.0,0.0,0.0,6.3,76.12857142857142,-69.82857142857142,-9.714285714285708,-60.114285714285714,-14.128571428571428
2018-04-20,0.208807,0.256114,-0.047307,253.07,319.48,-66.41000000000003,7368.17,7257.14,1.53,2.84,2082.57,0.82,0.82,16.88,16.88,0.5143464578947339,0.5089992011386252,0.0053472567561086,0.0,0.0,0.0,15.6,67.52857142857142,-51.92857142857142,-69.82857142857142,17.9,-7.351020408163264
2018-04-23,0.156233,0.256672,-0.100439,189.91,127.49,62.42,7398.87,7258.34,1.94,3.24,2090.89,2.05,0.3,16.34,16.34,0.5040127807458826,0.5131410182724534,-0.0091282375265707,0.0,0.0,0.0,91.6,66.42857142857143,25.171428571428564,-51.92857142857142,77.1,0.597959183673469
2018-04-24,0.136352,0.256358,-0.1200059999999999,171.86,464.73,-292.87,7425.4,7264.56,2.21,3.28,2088.98,1.34,-0.36,18.02,18.02,0.507172804979112,0.5170258715186695,-0.0098530665395575,0.0,0.0,0.0,96.2,66.45714285714286,29.742857142857147,25.171428571428564,4.571428571428584,1.6408163265306146
2018-04-25,0.115503,0.248784,-0.133281,232.21,305.74,-73.53,7379.32,7198.2,2.52,-0.02,2099.82,0.92,-1.1,17.84,17.84,0.5062219875780392,0.5180725527608876,-0.0118505651828484,0.0,0.0,0.0,75.7,63.77142857142858,11.928571428571423,29.742857142857147,-17.814285714285724,0.5551020408163286
2018-04-26,0.0936795,0.242195,-0.1485155,80.75,285.21,-204.46,7421.43,7226.05,2.7,0.59,2116.43,3.1,-1.13,16.24,16.24,0.5140776786451273,0.5180184542990305,-0.0039407756539031,0.0,0.0,0.0,51.7,59.54285714285714,-7.842857142857142,11.928571428571423,-19.771428571428565,-0.3979591836734672
2018-04-27,0.0708719,0.233338,-0.1624661,230.78,286.16,-55.38000000000002,7502.21,7317.34,2.53,1.7,2123.77,3.04,-1.31,15.41,15.41,0.4888000787634698,0.527114936025676,-0.0383148572622061,0.0,0.0,0.0,93.7,61.54285714285715,32.15714285714285,-7.842857142857142,39.99999999999999,5.981632653061224
2018-04-30,-0.00355982,0.22221,-0.2257698199999999,124.27,339.49,-215.22000000000003,7509.3,7328.92,2.46,0.86,2115.93,1.24,-1.39,15.93,15.93,0.4810145537243636,0.5306412245601279,-0.0496266708357642,0.0,0.0,0.0,77.4,71.7,5.700000000000003,32.15714285714285,-26.45714285714285,10.789795918367348
2018-05-01,-0.030428,0.208807,-0.239235,123.34,253.07,-129.73,7520.36,7368.17,2.07,1.53,2099.73,0.82,-0.76,15.49,15.49,0.4874518224605367,0.5143464578947339,-0.0268946354341971,0.0,0.0,0.0,77.7,80.57142857142857,-2.8714285714285666,5.700000000000003,-8.57142857142857,7.008163265306123
2018-05-02,-0.0558994,0.156233,-0.2121324,283.28,189.91,93.36999999999998,7543.2,7398.87,1.95,1.94,2097.22,0.3,-0.98,15.97,15.97,0.4874125080613654,0.5040127807458826,-0.0166002726845171,0.0,0.0,0.0,61.3,76.24285714285715,-14.94285714285715,-2.8714285714285666,-12.071428571428584,-5.73061224489796
2018-05-03,-0.0799839,0.136352,-0.2163359,314.88,171.86,143.01999999999998,7502.69,7425.4,1.04,2.21,2081.52,-0.36,-0.49,15.9,15.9,0.4989903356503339,0.507172804979112,-0.008182469328778,0.0,0.0,0.0,97.6,76.44285714285715,21.157142857142844,-14.94285714285715,36.1,-1.2265306122449005
2018-05-04,-0.102691,0.115503,-0.218194,199.38,232.21,-32.83000000000001,7567.14,7379.32,2.55,2.52,2076.74,-1.1,0.61,14.77,14.77,0.4944999369617529,0.5062219875780392,-0.0117220506162862,0.0,0.0,0.0,67.4,75.25714285714285,-7.857142857142847,21.157142857142844,-29.01428571428569,-2.826530612244896
2018-05-08,-0.178741,0.0936795,-0.2724205,297.94,80.75,217.19,7565.75,7421.43,1.94,2.7,2092.44,-1.13,0.13,14.71,14.71,0.4993066967899652,0.5140776786451273,-0.0147709818551621,0.0,0.0,0.0,75.8,78.7,-2.9000000000000057,-7.857142857142847,4.957142857142841,0.7061224489795909
2018-05-09,-0.193511,0.0708719,-0.2643829,414.67,230.78,183.89,7662.52,7502.21,2.14,2.53,2096.05,-1.31,0.66,13.42,13.42,0.497024685256756,0.4888000787634698,0.0082246064932861,0.0,0.0,0.0,98.5,79.38571428571427,19.114285714285728,-2.9000000000000057,22.014285714285734,-1.8632653061224465
2018-05-10,-0.206558,-0.00355982,-0.20299818,324.53,124.27,200.26,7700.97,7509.3,2.55,2.46,2086.51,-1.39,1.77,13.23,13.23,0.5054691320564328,0.4810145537243636,0.0244545783320692,0.0,0.0,0.0,36.5,73.54285714285713,-37.04285714285713,19.114285714285728,-56.15714285714286,-6.1061224489795904
2018-05-11,-0.217887,-0.030428,-0.187459,283.79,123.34,160.45000000000002,7724.55,7520.36,2.72,2.07,2083.77,-0.76,2.31,12.65,12.65,0.5240361488269859,0.4874518224605367,0.0365843263664492,0.0,0.0,0.0,86.6,74.81428571428572,11.785714285714278,-37.04285714285713,48.82857142857141,2.093877551020406
2018-05-14,-0.241732,-0.0558994,-0.1858326,273.95,283.28,-9.329999999999984,7710.98,7543.2,2.22,1.95,2076.69,-0.98,2.86,12.93,12.93,0.5146886867395326,0.4874125080613654,0.0272761786781671,0.0,0.0,0.0,6.1,66.92857142857143,-60.82857142857143,11.785714285714278,-72.6142857142857,-6.555102040816324
